tanggal,kode_sku,nama_produk,kategori,subkategori,wilayah,channel,actual_unit,target_unit,actual_revenue,target_revenue,cogs,profit,stok_awal,stok_akhir,achievement_pct,gap_unit,profit_margin_pct,days_of_stock
2024-01-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Kalimantan,Mini Market,453,432,1585500,1512000,962401,623099,624,520,104.9,21,39.3,34
2024-01-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Kalimantan,Online,243,305,850500,1067500,548295,302205,594,567,79.7,-62,35.5,70
2024-01-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Sulawesi,Modern Trade,237,237,829500,829500,535079,294421,402,492,100.0,0,35.5,62
2024-01-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Sulawesi,Traditional Trade,219,225,766500,787500,426863,339637,357,388,97.3,-6,44.3,53
2024-01-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Sulawesi,Mini Market,382,399,1337000,1396500,841875,495125,879,689,95.7,-17,37.0,54
2024-01-01,SKU005,Mie Instan Kuah,Food & Beverage,Dry Food,Sulawesi,Online,131,168,458500,588000,278484,180016,999,1091,78.0,-37,39.3,250
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jabodetabek,Modern Trade,1556,1262,13226000,10727000,8189175,5036825,560,0,123.3,294,38.1,0
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jabodetabek,Traditional Trade,584,609,4964000,5176500,3076628,1887372,594,389,95.9,-25,38.0,20
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jabodetabek,Mini Market,443,641,3765500,5448500,2628875,1136625,606,480,69.1,-198,30.2,33
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jabodetabek,Online,406,419,3451000,3561500,2415376,1035624,794,542,96.9,-13,30.0,40
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Barat,Modern Trade,640,695,5440000,5907500,3233432,2206568,602,73,92.1,-55,40.6,3
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Barat,Traditional Trade,531,636,4513500,5406000,2946728,1566772,350,173,83.5,-105,34.7,10
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Barat,Mini Market,740,648,6290000,5508000,4216123,2073877,524,0,114.2,92,33.0,0
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Barat,Online,382,384,3247000,3264000,2106904,1140096,440,207,99.5,-2,35.1,16
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Tengah,Modern Trade,303,348,2575500,2958000,1640429,935071,434,277,87.1,-45,36.3,27
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Tengah,Traditional Trade,412,466,3502000,3961000,2031578,1470422,852,727,88.4,-54,42.0,53
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Tengah,Mini Market,892,895,7582000,7607500,4357236,3224764,793,152,99.7,-3,42.5,5
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Tengah,Online,440,398,3740000,3383000,2099243,1640757,531,394,110.6,42,43.9,27
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Timur,Modern Trade,1106,1314,9401000,11169000,5190177,4210823,849,0,84.2,-208,44.8,0
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Timur,Traditional Trade,615,724,5227500,6154000,3080692,2146808,690,365,84.9,-109,41.1,18
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Timur,Mini Market,444,427,3774000,3629500,2426425,1347575,874,697,104.0,17,35.7,47
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Jawa Timur,Online,352,353,2992000,3000500,1853963,1138037,609,566,99.7,-1,38.0,48
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Utara,Modern Trade,292,407,2482000,3459500,1478415,1003585,804,671,71.7,-115,40.4,69
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Utara,Traditional Trade,186,227,1581000,1929500,961717,619283,679,869,81.9,-41,39.2,140
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Utara,Mini Market,630,661,5355000,5618500,3656459,1698541,970,490,95.3,-31,31.7,23
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Utara,Online,415,446,3527500,3791000,2088143,1439357,679,475,93.0,-31,40.8,34
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Selatan,Modern Trade,623,639,5295500,5431500,3200616,2094884,676,431,97.5,-16,39.6,21
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Selatan,Traditional Trade,278,359,2363000,3051500,1642831,720169,765,633,77.4,-81,30.5,68
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Selatan,Mini Market,375,374,3187500,3179000,1763337,1424163,641,490,100.3,1,44.7,39
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sumatera Selatan,Online,183,159,1555500,1351500,1049142,506358,867,890,115.1,24,32.6,146
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Kalimantan,Modern Trade,576,755,4896000,6417500,2934094,1961906,451,0,76.3,-179,40.1,0
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Kalimantan,Traditional Trade,307,255,2609500,2167500,1486107,1123393,556,438,120.4,52,43.1,43
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Kalimantan,Mini Market,242,214,2057000,1819000,1135935,921065,543,566,113.1,28,44.8,70
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Kalimantan,Online,75,87,637500,739500,421552,215948,838,921,86.2,-12,33.9,368
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sulawesi,Modern Trade,219,246,1861500,2091000,1167134,694366,411,523,89.0,-27,37.3,72
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sulawesi,Traditional Trade,332,414,2822000,3519000,1859942,962058,974,1008,80.2,-82,34.1,91
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sulawesi,Mini Market,358,417,3043000,3544500,1701414,1341586,790,737,85.9,-59,44.1,62
2024-01-01,SKU006,Kecap Manis 135ml,Food & Beverage,Condiment,Sulawesi,Online,291,279,2473500,2371500,1697947,775553,375,225,104.3,12,31.4,23
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jabodetabek,Modern Trade,1014,927,5070000,4635000,2997650,2072350,948,333,109.4,87,40.9,10
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jabodetabek,Traditional Trade,984,913,4920000,4565000,3146875,1773125,601,0,107.8,71,36.0,0
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jabodetabek,Mini Market,1177,1084,5885000,5420000,3856246,2028754,970,175,108.6,93,34.5,4
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jabodetabek,Online,368,430,1840000,2150000,1126213,713787,764,700,85.6,-62,38.8,57
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Barat,Modern Trade,1073,974,5365000,4870000,3202253,2162747,561,0,110.2,99,40.3,0
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Barat,Traditional Trade,385,368,1925000,1840000,1085091,839909,387,149,104.6,17,43.6,12
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Barat,Mini Market,676,930,3380000,4650000,2270567,1109433,869,323,72.7,-254,32.8,14
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Barat,Online,756,654,3780000,3270000,2458898,1321102,720,245,115.6,102,34.9,10
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Tengah,Modern Trade,1049,969,5245000,4845000,3646638,1598362,914,124,108.3,80,30.5,4
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Tengah,Traditional Trade,404,529,2020000,2645000,1157883,862117,793,603,76.4,-125,42.7,45
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Tengah,Mini Market,344,394,1720000,1970000,975640,744360,585,634,87.3,-50,43.3,55
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Tengah,Online,348,337,1740000,1685000,1211357,528643,936,973,103.3,11,30.4,84
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Timur,Modern Trade,367,376,1835000,1880000,1200128,634872,329,154,97.6,-9,34.6,13
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Timur,Traditional Trade,522,479,2610000,2395000,1568541,1041459,306,0,109.0,43,39.9,0
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Timur,Mini Market,471,470,2355000,2350000,1345367,1009633,948,592,100.2,1,42.9,38
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Jawa Timur,Online,253,224,1265000,1120000,775413,489587,649,576,112.9,29,38.7,68
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Utara,Modern Trade,586,656,2930000,3280000,2025249,904751,910,467,89.3,-70,30.9,24
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Utara,Traditional Trade,150,200,750000,1000000,418098,331902,383,472,75.0,-50,44.3,94
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Utara,Mini Market,677,656,3385000,3280000,2086198,1298802,579,112,103.2,21,38.4,5
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Utara,Online,327,420,1635000,2100000,968716,666284,994,1016,77.9,-93,40.8,93
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Selatan,Modern Trade,784,694,3920000,3470000,2388415,1531585,913,257,113.0,90,39.1,10
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Selatan,Traditional Trade,111,148,555000,740000,369132,185868,561,698,75.0,-37,33.5,189
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Selatan,Mini Market,364,471,1820000,2355000,1118569,701431,432,362,77.3,-107,38.5,30
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Selatan,Online,402,383,2010000,1915000,1356756,653244,662,396,105.0,19,32.5,30
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Kalimantan,Modern Trade,601,487,3005000,2435000,1661198,1343802,379,38,123.4,114,44.7,2
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Kalimantan,Traditional Trade,410,439,2050000,2195000,1324344,725656,596,344,93.4,-29,35.4,25
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Kalimantan,Mini Market,336,448,1680000,2240000,1125933,554067,932,931,75.0,-112,33.0,83
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Kalimantan,Online,190,267,950000,1335000,557173,392827,903,1018,71.2,-77,41.4,161
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sulawesi,Modern Trade,487,694,2435000,3470000,1611655,823345,526,309,70.2,-207,33.8,19
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sulawesi,Traditional Trade,158,216,790000,1080000,497377,292623,498,618,73.1,-58,37.0,117
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sulawesi,Mini Market,448,448,2240000,2240000,1505852,734148,541,245,100.0,0,32.8,16
2024-01-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sulawesi,Online,128,144,640000,720000,366675,273325,971,981,88.9,-16,42.7,230
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jabodetabek,Modern Trade,849,745,27168000,23840000,16833102,10334898,877,424,114.0,104,38.0,15
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jabodetabek,Traditional Trade,840,868,26880000,27776000,17376543,9503457,939,364,96.8,-28,35.4,13
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jabodetabek,Mini Market,673,786,21536000,25152000,13273309,8262691,610,177,85.6,-113,38.4,8
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jabodetabek,Online,216,225,6912000,7200000,4280335,2631665,338,251,96.0,-9,38.1,35
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Barat,Modern Trade,1035,857,33120000,27424000,22509594,10610406,392,0,120.8,178,32.0,0
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Barat,Traditional Trade,576,622,18432000,19904000,12326818,6105182,342,96,92.6,-46,33.1,5
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Barat,Mini Market,1114,1051,35648000,33632000,22149684,13498316,454,0,106.0,63,37.9,0
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Barat,Online,408,575,13056000,18400000,7853389,5202611,386,336,71.0,-167,39.8,25
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Tengah,Modern Trade,405,574,12960000,18368000,9054477,3905523,836,798,70.6,-169,30.1,59
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Tengah,Traditional Trade,303,369,9696000,11808000,5896259,3799741,646,469,82.1,-66,39.2,46
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Tengah,Mini Market,509,630,16288000,20160000,10615816,5672184,590,310,80.8,-121,34.8,18
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Tengah,Online,226,263,7232000,8416000,4131022,3100978,658,690,85.9,-37,42.9,92
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Timur,Modern Trade,753,1010,24096000,32320000,13559008,10536992,872,411,74.6,-257,43.7,16
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Timur,Traditional Trade,613,575,19616000,18400000,13227929,6388071,839,373,106.6,38,32.6,18
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Timur,Mini Market,839,796,26848000,25472000,16010265,10837735,519,0,105.4,43,40.4,0
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Timur,Online,454,617,14528000,19744000,8328057,6199943,602,299,73.6,-163,42.7,20
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Utara,Modern Trade,914,899,29248000,28768000,19963290,9284710,338,0,101.7,15,31.7,0
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Utara,Traditional Trade,252,235,8064000,7520000,4653951,3410049,939,871,107.2,17,42.3,104
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Utara,Mini Market,480,636,15360000,20352000,10105925,5254075,754,519,75.5,-156,34.2,32
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Utara,Online,319,368,10208000,11776000,7092922,3115078,780,660,86.7,-49,30.5,62
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Selatan,Modern Trade,614,600,19648000,19200000,12104929,7543071,588,269,102.3,14,38.4,13
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Selatan,Traditional Trade,455,514,14560000,16448000,9792090,4767910,919,634,88.5,-59,32.7,42
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Selatan,Mini Market,297,400,9504000,12800000,5756400,3747600,405,472,74.2,-103,39.4,48
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Selatan,Online,143,176,4576000,5632000,2704044,1871956,825,857,81.2,-33,40.9,180
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Modern Trade,432,615,13824000,19680000,9296716,4527284,657,338,70.2,-183,32.7,23
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Traditional Trade,261,353,8352000,11296000,4888983,3463017,383,413,73.9,-92,41.5,47
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Mini Market,236,350,7552000,11200000,5104219,2447781,965,1000,67.4,-114,32.4,127
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Online,120,147,3840000,4704000,2589943,1250057,442,662,81.6,-27,32.6,166
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Modern Trade,585,626,18720000,20032000,10349363,8370637,520,111,93.5,-41,44.7,6
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Traditional Trade,501,440,16032000,14080000,9835443,6196557,595,315,113.9,61,38.7,19
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Mini Market,296,364,9472000,11648000,6117423,3354577,937,975,81.3,-68,35.4,99
2024-01-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Online,89,125,2848000,4000000,1821327,1026673,316,590,71.2,-36,36.0,199
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Modern Trade,1249,1403,18735000,21045000,11510519,7224481,929,0,89.0,-154,38.6,0
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Traditional Trade,540,515,8100000,7725000,5266881,2833119,836,580,104.9,25,35.0,32
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Mini Market,514,444,7710000,6660000,5149986,2560014,819,688,115.8,70,33.2,40
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Online,189,209,2835000,3135000,1829569,1005431,682,722,90.4,-20,35.5,115
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Modern Trade,308,320,4620000,4800000,2708100,1911900,972,817,96.2,-12,41.4,80
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Traditional Trade,879,800,13185000,12000000,7339435,5845565,859,253,109.9,79,44.3,9
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Mini Market,582,543,8730000,8145000,6085883,2644117,790,401,107.2,39,30.3,21
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Online,203,287,3045000,4305000,1883795,1161205,600,600,70.7,-84,38.1,89
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Modern Trade,391,385,5865000,5775000,3503395,2361605,617,589,101.6,6,40.3,45
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Traditional Trade,679,578,10185000,8670000,5988750,4196250,962,480,117.5,101,41.2,21
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Mini Market,548,653,8220000,9795000,5588529,2631471,639,330,83.9,-105,32.0,18
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Online,263,237,3945000,3555000,2406463,1538537,750,784,111.0,26,39.0,89
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Modern Trade,1041,883,15615000,13245000,9753574,5861426,831,26,117.9,158,37.5,1
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Traditional Trade,313,271,4695000,4065000,3006528,1688472,484,550,115.5,42,36.0,53
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Mini Market,600,637,9000000,9555000,5842241,3157759,613,341,94.2,-37,35.1,17
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Online,408,508,6120000,7620000,3776465,2343535,661,575,80.3,-100,38.3,42
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Modern Trade,576,597,8640000,8955000,4826336,3813664,987,718,96.5,-21,44.1,37
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Traditional Trade,414,453,6210000,6795000,3564528,2645472,331,90,91.4,-39,42.6,7
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Mini Market,477,599,7155000,8985000,4770792,2384208,675,483,79.6,-122,33.3,30
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Online,406,317,6090000,4755000,3489666,2600334,760,643,128.1,89,42.7,48
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Modern Trade,552,548,8280000,8220000,4725017,3554983,675,426,100.7,4,42.9,23
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Traditional Trade,352,328,5280000,4920000,2993851,2286149,490,493,107.3,24,43.3,42
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Mini Market,578,651,8670000,9765000,5108941,3561059,566,316,88.8,-73,41.1,16
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Online,256,206,3840000,3090000,2639892,1200108,802,748,124.3,50,31.3,88
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Modern Trade,223,263,3345000,3945000,1926380,1418620,755,676,84.8,-40,42.4,91
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Traditional Trade,308,310,4620000,4650000,2922148,1697852,597,542,99.4,-2,36.8,53
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Mini Market,287,295,4305000,4425000,2779545,1525455,670,743,97.3,-8,35.4,78
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Online,146,178,2190000,2670000,1250121,939879,805,772,82.0,-32,42.9,159
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Modern Trade,490,489,7350000,7335000,4928537,2421463,864,540,100.2,1,32.9,33
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Traditional Trade,121,160,1815000,2400000,1193435,621565,790,1038,75.6,-39,34.2,257
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Mini Market,506,497,7590000,7455000,4258465,3331535,624,255,101.8,9,43.9,15
2024-01-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Online,272,292,4080000,4380000,2322541,1757459,864,992,93.2,-20,43.1,109
2024-01-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jabodetabek,Modern Trade,796,685,22288000,19180000,13939574,8348426,356,0,116.2,111,37.5,0
2024-01-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jabodetabek,Traditional Trade,705,839,19740000,23492000,11812398,7927602,530,102,84.0,-134,40.2,4
2024-01-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jabodetabek,Mini Market,1365,1276,38220000,35728000,22457720,15762280,950,0,107.0,89,41.2,0
2024-01-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jabodetabek,Online,355,442,9940000,12376000,6262416,3677584,814,645,80.3,-87,37.0,55
